"age_group","is_female","category","N","count","percent"
"[60,65)",1,"Peptic ulcer",172071,355,0.00206310185911629
"[65,70)",0,"Peptic ulcer",164314,572,0.00348113976897891
"[65,70)",1,"Peptic ulcer",167680,407,0.00242724236641221
"[70,75)",0,"Peptic ulcer",132931,548,0.00412243946107379
"[70,75)",1,"Peptic ulcer",141998,422,0.00297187284327948
"[75,80)",0,"Peptic ulcer",105409,585,0.00554981073722358
"[75,80)",1,"Peptic ulcer",120512,433,0.00359300318640467
"[80,120]",0,"Peptic ulcer",151034,1066,0.00705801342744018
"[80,120]",1,"Peptic ulcer",232841,1049,0.00450522030054844
"[40,45)",0,"Peripheral vascular disease",172517,131,0.000759345455810152
"[40,45)",1,"Peripheral vascular disease",187351,130,0.000693884740407043
"[45,50)",0,"Peripheral vascular disease",191647,273,0.00142449399155739
"[45,50)",1,"Peripheral vascular disease",205987,241,0.00116997674610534
"[50,55)",0,"Peripheral vascular disease",194280,652,0.00335598105826642
"[50,55)",1,"Peripheral vascular disease",206261,446,0.00216230891928188
"[55,60)",0,"Peripheral vascular disease",179016,1037,0.00579277829914644
"[55,60)",1,"Peripheral vascular disease",184086,658,0.00357441630542247
"[60,65)",0,"Peripheral vascular disease",168743,1443,0.00855146583858293
"[60,65)",1,"Peripheral vascular disease",172071,821,0.00477128627136473
"[65,70)",0,"Peripheral vascular disease",164314,1894,0.0115267110532274
"[65,70)",1,"Peripheral vascular disease",167680,1141,0.00680462786259542
"[70,75)",0,"Peripheral vascular disease",132931,2076,0.0156171246737029
"[70,75)",1,"Peripheral vascular disease",141998,1377,0.00969731968055888
"[75,80)",0,"Peripheral vascular disease",105409,1993,0.0189073039304044
"[75,80)",1,"Peripheral vascular disease",120512,1666,0.0138243494423792
"[80,120]",0,"Peripheral vascular disease",151034,3189,0.0211144510507568
"[80,120]",1,"Peripheral vascular disease",232841,3672,0.0157704184400514
"[40,45)",0,"Polypharmacy",172517,10424,0.0604230307737788
"[40,45)",1,"Polypharmacy",187351,23080,0.123191229296881
"[45,50)",0,"Polypharmacy",191647,15405,0.0803821609521673
"[45,50)",1,"Polypharmacy",205987,29386,0.14265948822013
"[50,55)",0,"Polypharmacy",194280,21037,0.108281861231213
"[50,55)",1,"Polypharmacy",206261,35398,0.171617513732601
"[55,60)",0,"Polypharmacy",179016,27047,0.15108705367118
"[55,60)",1,"Polypharmacy",184086,37516,0.203796051845333
"[60,65)",0,"Polypharmacy",168743,35867,0.212554002240093
"[60,65)",1,"Polypharmacy",172071,43127,0.2506349123327
"[65,70)",0,"Polypharmacy",164314,45324,0.275837725330769
"[65,70)",1,"Polypharmacy",167680,51173,0.305182490458015
"[70,75)",0,"Polypharmacy",132931,48148,0.362202947393761
"[70,75)",1,"Polypharmacy",141998,55323,0.389604078930689
"[75,80)",0,"Polypharmacy",105409,48814,0.463091386883473
"[75,80)",1,"Polypharmacy",120512,58650,0.486673526287839
"[80,120]",0,"Polypharmacy",151034,84200,0.557490366407564
"[80,120]",1,"Polypharmacy",232841,137462,0.590368534751182
"[40,45)",0,"Requirement for care",172517,658,0.00381411686964183
"[40,45)",1,"Requirement for care",187351,478,0.00255136081472744
"[45,50)",0,"Requirement for care",191647,763,0.0039812780789681
"[45,50)",1,"Requirement for care",205987,658,0.00319437634413822
"[50,55)",0,"Requirement for care",194280,826,0.00425159563516574
"[50,55)",1,"Requirement for care",206261,686,0.00332588322562191
"[55,60)",0,"Requirement for care",179016,810,0.00452473521919828
"[55,60)",1,"Requirement for care",184086,767,0.00416653086057603
"[60,65)",0,"Requirement for care",168743,857,0.00507872919172943
"[60,65)",1,"Requirement for care",172071,777,0.00451557787192496
"[65,70)",0,"Requirement for care",164314,1039,0.00632325912582008
"[65,70)",1,"Requirement for care",167680,931,0.00555224236641221
"[70,75)",0,"Requirement for care",132931,1138,0.00856083231149995
"[70,75)",1,"Requirement for care",141998,1163,0.00819025620079156
"[75,80)",0,"Requirement for care",105409,1481,0.0140500336783387
"[75,80)",1,"Requirement for care",120512,1820,0.0151022304832714
"[80,120]",0,"Requirement for care",151034,5347,0.0354026245745991
"[80,120]",1,"Requirement for care",232841,13113,0.0563174011449874
"[40,45)",0,"Respiratory disease",172517,14663,0.0849945222789638
"[40,45)",1,"Respiratory disease",187351,19478,0.10396528441268
"[45,50)",0,"Respiratory disease",191647,16769,0.0874994129832452
"[45,50)",1,"Respiratory disease",205987,22254,0.108035944015884
"[50,55)",0,"Respiratory disease",194280,17547,0.0903180975911056
"[50,55)",1,"Respiratory disease",206261,23706,0.114932052108736
"[55,60)",0,"Respiratory disease",179016,17605,0.0983431648567726
"[55,60)",1,"Respiratory disease",184086,23058,0.125256673511294
"[60,65)",0,"Respiratory disease",168743,19911,0.117996005760239
"[60,65)",1,"Respiratory disease",172071,24590,0.142906125959633
"[65,70)",0,"Respiratory disease",164314,22617,0.137644996774468
"[65,70)",1,"Respiratory disease",167680,26398,0.157430820610687
"[70,75)",0,"Respiratory disease",132931,22050,0.165875529409995
"[70,75)",1,"Respiratory disease",141998,25168,0.177241932984972
"[75,80)",0,"Respiratory disease",105409,19594,0.185885455701126
"[75,80)",1,"Respiratory disease",120512,22609,0.18760787307488
"[80,120]",0,"Respiratory disease",151034,27081,0.179303997775335
"[80,120]",1,"Respiratory disease",232841,36072,0.154921169381681
"[40,45)",0,"Skin ulcer",172517,478,0.0027707414341775
"[40,45)",1,"Skin ulcer",187351,366,0.00195355242299214
"[45,50)",0,"Skin ulcer",191647,672,0.00350644674844897
"[45,50)",1,"Skin ulcer",205987,503,0.00244190167340657
"[50,55)",0,"Skin ulcer",194280,933,0.0048023471278567
"[50,55)",1,"Skin ulcer",206261,707,0.00342769597742666
"[55,60)",0,"Skin ulcer",179016,1244,0.00694909952183045
"[55,60)",1,"Skin ulcer",184086,854,0.00463913605597384
"[60,65)",0,"Skin ulcer",168743,1595,0.00945224394493401
"[60,65)",1,"Skin ulcer",172071,1190,0.00691574989393913
"[65,70)",0,"Skin ulcer",164314,2067,0.0125795732560829
"[65,70)",1,"Skin ulcer",167680,1601,0.00954794847328244
"[70,75)",0,"Skin ulcer",132931,2201,0.0165574621420135
"[70,75)",1,"Skin ulcer",141998,2134,0.015028380681418
"[75,80)",0,"Skin ulcer",105409,2707,0.0256809190866055
"[75,80)",1,"Skin ulcer",120512,2852,0.0236656930430165
"[80,120]",0,"Skin ulcer",151034,6796,0.0449964908563635
"[80,120]",1,"Skin ulcer",232841,12003,0.0515501994923574
"[40,45)",0,"Sleep disturbance",172517,4151,0.0240613968478469
"[40,45)",1,"Sleep disturbance",187351,5778,0.03084050792363
"[45,50)",0,"Sleep disturbance",191647,4719,0.0246233961397778
"[45,50)",1,"Sleep disturbance",205987,6861,0.0333079271992893
"[50,55)",0,"Sleep disturbance",194280,4624,0.0238007000205888
"[50,55)",1,"Sleep disturbance",206261,7495,0.0363374559417437
"[55,60)",0,"Sleep disturbance",179016,4265,0.0238246860615811
"[55,60)",1,"Sleep disturbance",184086,6647,0.0361081233771172
"[60,65)",0,"Sleep disturbance",168743,4057,0.0240424787991206
"[60,65)",1,"Sleep disturbance",172071,6026,0.0350204276141825
"[65,70)",0,"Sleep disturbance",164314,4154,0.0252808646859063
"[65,70)",1,"Sleep disturbance",167680,5809,0.0346433683206107
"[70,75)",0,"Sleep disturbance",132931,3627,0.0272848319805012
"[70,75)",1,"Sleep disturbance",141998,5023,0.0353737376582769
"[75,80)",0,"Sleep disturbance",105409,3626,0.0343993397148251
"[75,80)",1,"Sleep disturbance",120512,4891,0.0405851699415826
"[80,120]",0,"Sleep disturbance",151034,6120,0.0405206774633526
"[80,120]",1,"Sleep disturbance",232841,9849,0.0422992514204973
"[40,45)",0,"Social vulnerability",172517,616,0.00357066260136682
"[40,45)",1,"Social vulnerability",187351,936,0.00499597013093071
"[45,50)",0,"Social vulnerability",191647,774,0.00403867527276712
"[45,50)",1,"Social vulnerability",205987,982,0.00476729113973212
"[50,55)",0,"Social vulnerability",194280,975,0.00501852995676343
"[50,55)",1,"Social vulnerability",206261,1163,0.00563848715947271
"[55,60)",0,"Social vulnerability",179016,989,0.00552464584171247
"[55,60)",1,"Social vulnerability",184086,1216,0.00660560824831872
"[60,65)",0,"Social vulnerability",168743,1144,0.00677954048464233
"[60,65)",1,"Social vulnerability",172071,1425,0.00828146520912879
"[65,70)",0,"Social vulnerability",164314,1371,0.00834378080991273
"[65,70)",1,"Social vulnerability",167680,1578,0.00941078244274809
"[70,75)",0,"Social vulnerability",132931,1411,0.0106145293422904
"[70,75)",1,"Social vulnerability",141998,1852,0.0130424372174256
"[75,80)",0,"Social vulnerability",105409,1600,0.0151789695377055
"[75,80)",1,"Social vulnerability",120512,2314,0.0192014073287307
"[80,120]",0,"Social vulnerability",151034,4411,0.0292053444919687
"[80,120]",1,"Social vulnerability",232841,8127,0.0349036466945254
"[40,45)",0,"Thyroid disease",172517,1094,0.00634140403554432
"[40,45)",1,"Thyroid disease",187351,4890,0.0261007413891573
"[45,50)",0,"Thyroid disease",191647,1454,0.0075868654348881
"[45,50)",1,"Thyroid disease",205987,6550,0.0317981231825309
"[50,55)",0,"Thyroid disease",194280,1756,0.00903850113238625
"[50,55)",1,"Thyroid disease",206261,7907,0.0383349251676274
"[55,60)",0,"Thyroid disease",179016,1975,0.0110325334048353
"[55,60)",1,"Thyroid disease",184086,8135,0.0441913018915072
"[60,65)",0,"Thyroid disease",168743,2150,0.0127412692674659
"[60,65)",1,"Thyroid disease",172071,7995,0.0464633784891121
"[65,70)",0,"Thyroid disease",164314,2368,0.0144114317708777
"[65,70)",1,"Thyroid disease",167680,8289,0.0494334446564886
"[70,75)",0,"Thyroid disease",132931,2273,0.0170990965237604
"[70,75)",1,"Thyroid disease",141998,7529,0.0530218735475148
"[75,80)",0,"Thyroid disease",105409,2175,0.0206339117153184
"[75,80)",1,"Thyroid disease",120512,6639,0.0550899495485927
"[80,120]",0,"Thyroid disease",151034,4137,0.0273911834421389
"[80,120]",1,"Thyroid disease",232841,13122,0.05635605413136
"[40,45)",0,"Urinary incontinence",172517,207,0.00119988175078398
"[40,45)",1,"Urinary incontinence",187351,3625,0.0193487091075041
"[45,50)",0,"Urinary incontinence",191647,316,0.00164886484004446
"[45,50)",1,"Urinary incontinence",205987,4986,0.0242054110210839
"[50,55)",0,"Urinary incontinence",194280,389,0.00200226477249331
"[50,55)",1,"Urinary incontinence",206261,5225,0.0253319822942776
"[55,60)",0,"Urinary incontinence",179016,504,0.00281539080305671
"[55,60)",1,"Urinary incontinence",184086,4225,0.0229512293167324
"[60,65)",0,"Urinary incontinence",168743,669,0.00396460890229521
"[60,65)",1,"Urinary incontinence",172071,4052,0.0235484189665894
"[65,70)",0,"Urinary incontinence",164314,946,0.00575726961792665
"[65,70)",1,"Urinary incontinence",167680,4137,0.0246719942748092
"[70,75)",0,"Urinary incontinence",132931,1166,0.00877146790440153
"[70,75)",1,"Urinary incontinence",141998,4062,0.0286060367047423
"[75,80)",0,"Urinary incontinence",105409,1646,0.0156153649119145
"[75,80)",1,"Urinary incontinence",120512,4409,0.0365855682421668
"[80,120]",0,"Urinary incontinence",151034,4344,0.0287617357681052
"[80,120]",1,"Urinary incontinence",232841,10886,0.0467529344058821
"[40,45)",0,"Urinary system disease",172517,5664,0.0328315470359443
"[40,45)",1,"Urinary system disease",187351,7692,0.0410566263323921
"[45,50)",0,"Urinary system disease",191647,7240,0.0377777893731705
"[45,50)",1,"Urinary system disease",205987,8460,0.0410705529960629
"[50,55)",0,"Urinary system disease",194280,9472,0.0487543751286803
"[50,55)",1,"Urinary system disease",206261,8842,0.0428680167360771
"[55,60)",0,"Urinary system disease",179016,12010,0.0670889752871252
"[55,60)",1,"Urinary system disease",184086,8427,0.0457775170300838
"[60,65)",0,"Urinary system disease",168743,15415,0.0913519375618544
"[60,65)",1,"Urinary system disease",172071,8631,0.0501595271719232
"[65,70)",0,"Urinary system disease",164314,19594,0.119247294813589
"[65,70)",1,"Urinary system disease",167680,9961,0.0594048187022901
"[70,75)",0,"Urinary system disease",132931,19272,0.144977469514259
"[70,75)",1,"Urinary system disease",141998,9523,0.0670643248496458
"[75,80)",0,"Urinary system disease",105409,18100,0.171712092895294
"[75,80)",1,"Urinary system disease",120512,9704,0.0805231014338821
"[80,120]",0,"Urinary system disease",151034,28672,0.189838049710661
"[80,120]",1,"Urinary system disease",232841,19013,0.0816565811004076
"[40,45)",0,"Visual impairment",172517,1862,0.0107931392268588
"[40,45)",1,"Visual impairment",187351,2461,0.013135771893398
"[45,50)",0,"Visual impairment",191647,2784,0.01452670795786
"[45,50)",1,"Visual impairment",205987,3303,0.0160349924995267
"[50,55)",0,"Visual impairment",194280,3636,0.0187152563310686
"[50,55)",1,"Visual impairment",206261,4025,0.0195141107625775
"[55,60)",0,"Visual impairment",179016,4388,0.0245117754837556
"[55,60)",1,"Visual impairment",184086,4892,0.0265745358147822
"[60,65)",0,"Visual impairment",168743,5774,0.0342177156978364
"[60,65)",1,"Visual impairment",172071,6474,0.037624004044842
"[65,70)",0,"Visual impairment",164314,7954,0.0484073176966053
"[65,70)",1,"Visual impairment",167680,8919,0.0531906011450382
"[70,75)",0,"Visual impairment",132931,9007,0.0677569566165906
"[70,75)",1,"Visual impairment",141998,10728,0.0755503598642234
"[75,80)",0,"Visual impairment",105409,10628,0.100826305154209
"[75,80)",1,"Visual impairment",120512,13402,0.111208842272969
"[80,120]",0,"Visual impairment",151034,21568,0.142802282929671
"[80,120]",1,"Visual impairment",232841,34489,0.148122538556354
"[40,45)",0,"Weight loss and anorexia",172517,1045,0.00605737405589014
"[40,45)",1,"Weight loss and anorexia",187351,1349,0.00720038857545463
"[45,50)",0,"Weight loss and anorexia",191647,1446,0.00754512202121609
"[45,50)",1,"Weight loss and anorexia",205987,1599,0.00776262579677358
"[50,55)",0,"Weight loss and anorexia",194280,1625,0.00836421659460572
"[50,55)",1,"Weight loss and anorexia",206261,1716,0.00831955629033118
"[55,60)",0,"Weight loss and anorexia",179016,1835,0.0102504804039862
"[55,60)",1,"Weight loss and anorexia",184086,1782,0.00968025814021707
"[60,65)",0,"Weight loss and anorexia",168743,1976,0.011710115382564
"[60,65)",1,"Weight loss and anorexia",172071,2068,0.012018294773669
"[65,70)",0,"Weight loss and anorexia",164314,2403,0.0146244385749236
"[65,70)",1,"Weight loss and anorexia",167680,2495,0.0148795324427481
"[70,75)",0,"Weight loss and anorexia",132931,2627,0.0197621322340161
"[70,75)",1,"Weight loss and anorexia",141998,2866,0.0201833828645474
"[75,80)",0,"Weight loss and anorexia",105409,3161,0.0299879516929294
"[75,80)",1,"Weight loss and anorexia",120512,3734,0.0309844662772172
"[80,120]",0,"Weight loss and anorexia",151034,6539,0.0432948872439318
"[80,120]",1,"Weight loss and anorexia",232841,10859,0.0466369754467641
