"age_group","is_female","category","N","count","percent"
"[70,75)",1,"Peptic ulcer",37416,176,0.00470387000213812
"[75,80)",0,"Peptic ulcer",29487,278,0.00942788347407332
"[75,80)",1,"Peptic ulcer",31986,202,0.00631526292753079
"[80,120]",0,"Peptic ulcer",43286,579,0.0133761493323476
"[80,120]",1,"Peptic ulcer",64444,509,0.00789833033331264
"[40,45)",0,"Peripheral vascular disease",56013,0,0
"[40,45)",1,"Peripheral vascular disease",51133,0,0
"[45,50)",0,"Peripheral vascular disease",55695,48,0.000861836789657959
"[45,50)",1,"Peripheral vascular disease",51791,28,0.000540634473171014
"[50,55)",0,"Peripheral vascular disease",57331,99,0.00172681446337932
"[50,55)",1,"Peripheral vascular disease",53487,46,0.000860022061435489
"[55,60)",0,"Peripheral vascular disease",51875,201,0.00387469879518072
"[55,60)",1,"Peripheral vascular disease",47915,80,0.00166962329124491
"[60,65)",0,"Peripheral vascular disease",46867,322,0.00687050589967354
"[60,65)",1,"Peripheral vascular disease",44127,128,0.00290071838103655
"[65,70)",0,"Peripheral vascular disease",43054,411,0.00954615134482278
"[65,70)",1,"Peripheral vascular disease",41032,187,0.00455741860011698
"[70,75)",0,"Peripheral vascular disease",36481,418,0.0114580192428936
"[70,75)",1,"Peripheral vascular disease",37416,230,0.00614710284370323
"[75,80)",0,"Peripheral vascular disease",29487,436,0.014786176959338
"[75,80)",1,"Peripheral vascular disease",31986,269,0.00840992934408804
"[80,120]",0,"Peripheral vascular disease",43286,747,0.0172573118329252
"[80,120]",1,"Peripheral vascular disease",64444,735,0.011405251070697
"[40,45)",0,"Polypharmacy",56013,2593,0.0462928248799386
"[40,45)",1,"Polypharmacy",51133,5260,0.102868988715702
"[45,50)",0,"Polypharmacy",55695,3852,0.0691624023700512
"[45,50)",1,"Polypharmacy",51791,6621,0.127840744530903
"[50,55)",0,"Polypharmacy",57331,5299,0.0924281802166367
"[50,55)",1,"Polypharmacy",53487,8282,0.154841363321929
"[55,60)",0,"Polypharmacy",51875,6833,0.131720481927711
"[55,60)",1,"Polypharmacy",47915,8676,0.181070645935511
"[60,65)",0,"Polypharmacy",46867,8979,0.191584697121642
"[60,65)",1,"Polypharmacy",44127,10311,0.233666462709905
"[65,70)",0,"Polypharmacy",43054,11121,0.258303525804803
"[65,70)",1,"Polypharmacy",41032,11913,0.290334373172158
"[70,75)",0,"Polypharmacy",36481,12439,0.340972012828596
"[70,75)",1,"Polypharmacy",37416,13605,0.363614496472097
"[75,80)",0,"Polypharmacy",29487,12882,0.436870485298606
"[75,80)",1,"Polypharmacy",31986,14561,0.455230413305821
"[80,120]",0,"Polypharmacy",43286,23736,0.548352816153029
"[80,120]",1,"Polypharmacy",64444,37121,0.576019489789585
"[40,45)",0,"Requirement for care",56013,182,0.00324924571081713
"[40,45)",1,"Requirement for care",51133,155,0.00303131050397982
"[45,50)",0,"Requirement for care",55695,211,0.00378849088787144
"[45,50)",1,"Requirement for care",51791,212,0.00409337529686625
"[50,55)",0,"Requirement for care",57331,286,0.00498857511642916
"[50,55)",1,"Requirement for care",53487,265,0.00495447491913923
"[55,60)",0,"Requirement for care",51875,304,0.00586024096385542
"[55,60)",1,"Requirement for care",47915,269,0.00561410831681102
"[60,65)",0,"Requirement for care",46867,377,0.00804403951607741
"[60,65)",1,"Requirement for care",44127,333,0.00754640016316541
"[65,70)",0,"Requirement for care",43054,457,0.0106145770427835
"[65,70)",1,"Requirement for care",41032,375,0.00913920842269448
"[70,75)",0,"Requirement for care",36481,590,0.0161728022806392
"[70,75)",1,"Requirement for care",37416,528,0.0141116100064144
"[75,80)",0,"Requirement for care",29487,797,0.0270288601756706
"[75,80)",1,"Requirement for care",31986,953,0.0297942849996874
"[80,120]",0,"Requirement for care",43286,2711,0.0626299496372961
"[80,120]",1,"Requirement for care",64444,5696,0.0883868164608032
"[40,45)",0,"Respiratory disease",56013,4296,0.0766964811740132
"[40,45)",1,"Respiratory disease",51133,5516,0.107875540257759
"[45,50)",0,"Respiratory disease",55695,4847,0.0870275608223359
"[45,50)",1,"Respiratory disease",51791,6102,0.117819698403197
"[50,55)",0,"Respiratory disease",57331,5265,0.0918351328251731
"[50,55)",1,"Respiratory disease",53487,6699,0.125245386729486
"[55,60)",0,"Respiratory disease",51875,5370,0.103518072289157
"[55,60)",1,"Respiratory disease",47915,6530,0.136283001147866
"[60,65)",0,"Respiratory disease",46867,5840,0.124607933087247
"[60,65)",1,"Respiratory disease",44127,6804,0.154191311441974
"[65,70)",0,"Respiratory disease",43054,6243,0.145003948529753
"[65,70)",1,"Respiratory disease",41032,6995,0.170476701111328
"[70,75)",0,"Respiratory disease",36481,6389,0.17513226062882
"[70,75)",1,"Respiratory disease",37416,7071,0.18898332264272
"[75,80)",0,"Respiratory disease",29487,5663,0.19205073422186
"[75,80)",1,"Respiratory disease",31986,6272,0.196085787532045
"[80,120]",0,"Respiratory disease",43286,8378,0.193549877558564
"[80,120]",1,"Respiratory disease",64444,10915,0.16937185773695
"[40,45)",0,"Skin ulcer",56013,171,0.00305286272829522
"[40,45)",1,"Skin ulcer",51133,118,0.00230770735141689
"[45,50)",0,"Skin ulcer",55695,226,0.00405781488463956
"[45,50)",1,"Skin ulcer",51791,144,0.00278040586202236
"[50,55)",0,"Skin ulcer",57331,337,0.00587814620362457
"[50,55)",1,"Skin ulcer",53487,192,0.00358965729990465
"[55,60)",0,"Skin ulcer",51875,429,0.00826987951807229
"[55,60)",1,"Skin ulcer",47915,269,0.00561410831681102
"[60,65)",0,"Skin ulcer",46867,578,0.0123327714596624
"[60,65)",1,"Skin ulcer",44127,350,0.00793165182314683
"[65,70)",0,"Skin ulcer",43054,684,0.0158870255957635
"[65,70)",1,"Skin ulcer",41032,472,0.0115032170013648
"[70,75)",0,"Skin ulcer",36481,772,0.0211617006112771
"[70,75)",1,"Skin ulcer",37416,629,0.0168109899508232
"[75,80)",0,"Skin ulcer",29487,888,0.0301149659171838
"[75,80)",1,"Skin ulcer",31986,897,0.0280435190395798
"[80,120]",0,"Skin ulcer",43286,2244,0.0518412419720002
"[80,120]",1,"Skin ulcer",64444,4014,0.0622866364595618
"[40,45)",0,"Sleep disturbance",56013,932,0.0166389945191295
"[40,45)",1,"Sleep disturbance",51133,1153,0.0225490387812176
"[45,50)",0,"Sleep disturbance",55695,966,0.0173444653918664
"[45,50)",1,"Sleep disturbance",51791,1360,0.0262593886968778
"[50,55)",0,"Sleep disturbance",57331,1017,0.0177390940328967
"[50,55)",1,"Sleep disturbance",53487,1534,0.0286798661356965
"[55,60)",0,"Sleep disturbance",51875,901,0.0173686746987952
"[55,60)",1,"Sleep disturbance",47915,1277,0.0266513617864969
"[60,65)",0,"Sleep disturbance",46867,828,0.0176670151705891
"[60,65)",1,"Sleep disturbance",44127,1123,0.0254492714211254
"[65,70)",0,"Sleep disturbance",43054,806,0.0187206763599201
"[65,70)",1,"Sleep disturbance",41032,1057,0.0257603821407682
"[70,75)",0,"Sleep disturbance",36481,741,0.0203119432033113
"[70,75)",1,"Sleep disturbance",37416,1027,0.0274481505238401
"[75,80)",0,"Sleep disturbance",29487,728,0.0246888459321057
"[75,80)",1,"Sleep disturbance",31986,1021,0.0319202150941037
"[80,120]",0,"Sleep disturbance",43286,1355,0.0313034237397773
"[80,120]",1,"Sleep disturbance",64444,2288,0.0355036931289181
"[40,45)",0,"Social vulnerability",56013,467,0.00833735025797583
"[40,45)",1,"Social vulnerability",51133,570,0.0111473999178613
"[45,50)",0,"Social vulnerability",55695,569,0.0102163569440704
"[45,50)",1,"Social vulnerability",51791,604,0.0116622579212605
"[50,55)",0,"Social vulnerability",57331,697,0.0121574715250039
"[50,55)",1,"Social vulnerability",53487,716,0.0133864303475611
"[55,60)",0,"Social vulnerability",51875,802,0.0154602409638554
"[55,60)",1,"Social vulnerability",47915,740,0.0154440154440154
"[60,65)",0,"Social vulnerability",46867,770,0.0164294706296541
"[60,65)",1,"Social vulnerability",44127,850,0.0192625829990709
"[65,70)",0,"Social vulnerability",43054,881,0.0204626747805082
"[65,70)",1,"Social vulnerability",41032,882,0.0214954182101774
"[70,75)",0,"Social vulnerability",36481,919,0.0251911954167923
"[70,75)",1,"Social vulnerability",37416,1110,0.0296664528543938
"[75,80)",0,"Social vulnerability",29487,1052,0.035676738901889
"[75,80)",1,"Social vulnerability",31986,1479,0.0462389795535547
"[80,120]",0,"Social vulnerability",43286,2562,0.0591877281338077
"[80,120]",1,"Social vulnerability",64444,4752,0.0737384395754453
"[40,45)",0,"Thyroid disease",56013,446,0.00796243729134308
"[40,45)",1,"Thyroid disease",51133,1793,0.0350654176363601
"[45,50)",0,"Thyroid disease",55695,552,0.00991112308106652
"[45,50)",1,"Thyroid disease",51791,2344,0.0452588287540306
"[50,55)",0,"Thyroid disease",57331,692,0.0120702586733181
"[50,55)",1,"Thyroid disease",53487,2702,0.0505169480434498
"[55,60)",0,"Thyroid disease",51875,733,0.0141301204819277
"[55,60)",1,"Thyroid disease",47915,2881,0.0601273087759574
"[60,65)",0,"Thyroid disease",46867,779,0.0166215034032475
"[60,65)",1,"Thyroid disease",44127,2931,0.0664219185532667
"[65,70)",0,"Thyroid disease",43054,867,0.0201375017419984
"[65,70)",1,"Thyroid disease",41032,3053,0.0744053421719633
"[70,75)",0,"Thyroid disease",36481,835,0.0228886269564979
"[70,75)",1,"Thyroid disease",37416,2932,0.0783621979901646
"[75,80)",0,"Thyroid disease",29487,888,0.0301149659171838
"[75,80)",1,"Thyroid disease",31986,2717,0.0849434127430751
"[80,120]",0,"Thyroid disease",43286,1761,0.0406828997828397
"[80,120]",1,"Thyroid disease",64444,5647,0.0876264663894234
"[40,45)",0,"Urinary incontinence",56013,89,0.0015889168585864
"[40,45)",1,"Urinary incontinence",51133,831,0.0162517356697241
"[45,50)",0,"Urinary incontinence",55695,94,0.00168776371308017
"[45,50)",1,"Urinary incontinence",51791,1057,0.0204089513622058
"[50,55)",0,"Urinary incontinence",57331,128,0.00223264900315711
"[50,55)",1,"Urinary incontinence",53487,1167,0.021818385775983
"[55,60)",0,"Urinary incontinence",51875,174,0.00335421686746988
"[55,60)",1,"Urinary incontinence",47915,956,0.0199519983303767
"[60,65)",0,"Urinary incontinence",46867,193,0.00411803614483539
"[60,65)",1,"Urinary incontinence",44127,961,0.021778049720126
"[65,70)",0,"Urinary incontinence",43054,288,0.0066892739350583
"[65,70)",1,"Urinary incontinence",41032,918,0.0223727822187561
"[70,75)",0,"Urinary incontinence",36481,344,0.00942956607549135
"[70,75)",1,"Urinary incontinence",37416,1165,0.031136412230062
"[75,80)",0,"Urinary incontinence",29487,504,0.0170922779529962
"[75,80)",1,"Urinary incontinence",31986,1238,0.0387044331895204
"[80,120]",0,"Urinary incontinence",43286,1433,0.0331053920436169
"[80,120]",1,"Urinary incontinence",64444,4002,0.0621004282788157
"[40,45)",0,"Urinary system disease",56013,1336,0.0238516058772071
"[40,45)",1,"Urinary system disease",51133,1918,0.0375100228815051
"[45,50)",0,"Urinary system disease",55695,1743,0.0312954484244546
"[45,50)",1,"Urinary system disease",51791,2065,0.0398717923963623
"[50,55)",0,"Urinary system disease",57331,2289,0.0399260435017704
"[50,55)",1,"Urinary system disease",53487,2244,0.0419541196926356
"[55,60)",0,"Urinary system disease",51875,2809,0.0541493975903614
"[55,60)",1,"Urinary system disease",47915,2028,0.0423249504330585
"[60,65)",0,"Urinary system disease",46867,3773,0.0805044060853052
"[60,65)",1,"Urinary system disease",44127,2068,0.0468647313436218
"[65,70)",0,"Urinary system disease",43054,4698,0.109118781065639
"[65,70)",1,"Urinary system disease",41032,2164,0.0527393254045623
"[70,75)",0,"Urinary system disease",36481,5274,0.144568405471341
"[70,75)",1,"Urinary system disease",37416,2439,0.0651860166773573
"[75,80)",0,"Urinary system disease",29487,5178,0.175602808017092
"[75,80)",1,"Urinary system disease",31986,2491,0.0778778215469268
"[80,120]",0,"Urinary system disease",43286,8994,0.207780806727348
"[80,120]",1,"Urinary system disease",64444,5602,0.0869281857116256
"[40,45)",0,"Visual impairment",56013,534,0.0095335011515184
"[40,45)",1,"Visual impairment",51133,616,0.0120470146480746
"[45,50)",0,"Visual impairment",55695,781,0.0140228027650597
"[45,50)",1,"Visual impairment",51791,824,0.0159101002104613
"[50,55)",0,"Visual impairment",57331,1090,0.0190124016675097
"[50,55)",1,"Visual impairment",53487,1029,0.0192383195916765
"[55,60)",0,"Visual impairment",51875,1351,0.0260433734939759
"[55,60)",1,"Visual impairment",47915,1298,0.0270896379004487
"[60,65)",0,"Visual impairment",46867,1728,0.0368702925299251
"[60,65)",1,"Visual impairment",44127,1773,0.0401794819498266
"[65,70)",0,"Visual impairment",43054,2360,0.0548148836345055
"[65,70)",1,"Visual impairment",41032,2410,0.0587346461298499
"[70,75)",0,"Visual impairment",36481,2833,0.0776568624763576
"[70,75)",1,"Visual impairment",37416,3227,0.0862465255505666
"[75,80)",0,"Visual impairment",29487,3465,0.117509410926849
"[75,80)",1,"Visual impairment",31986,4165,0.130213218282999
"[80,120]",0,"Visual impairment",43286,7736,0.1787182922885
"[80,120]",1,"Visual impairment",64444,12019,0.186503010365589
"[40,45)",0,"Weight loss and anorexia",56013,415,0.0074089943405995
"[40,45)",1,"Weight loss and anorexia",51133,474,0.00926994308958989
"[45,50)",0,"Weight loss and anorexia",55695,497,0.00892360175958345
"[45,50)",1,"Weight loss and anorexia",51791,582,0.0112374736923404
"[50,55)",0,"Weight loss and anorexia",57331,613,0.0106922956166821
"[50,55)",1,"Weight loss and anorexia",53487,623,0.0116476900929198
"[55,60)",0,"Weight loss and anorexia",51875,733,0.0141301204819277
"[55,60)",1,"Weight loss and anorexia",47915,687,0.0143378900135657
"[60,65)",0,"Weight loss and anorexia",46867,785,0.0167495252523097
"[60,65)",1,"Weight loss and anorexia",44127,677,0.0153420808122011
"[65,70)",0,"Weight loss and anorexia",43054,822,0.0190923026896456
"[65,70)",1,"Weight loss and anorexia",41032,778,0.0189608110742835
"[70,75)",0,"Weight loss and anorexia",36481,928,0.0254378991803953
"[70,75)",1,"Weight loss and anorexia",37416,1017,0.0271808851828095
"[75,80)",0,"Weight loss and anorexia",29487,1064,0.0360836979007698
"[75,80)",1,"Weight loss and anorexia",31986,1265,0.0395485524917151
"[80,120]",0,"Weight loss and anorexia",43286,2399,0.0554220764219378
"[80,120]",1,"Weight loss and anorexia",64444,4191,0.0650332071255664
