"age_group","is_female","category","N","count","percent"
"[65,70)",1,"Peptic ulcer",167680,171,0.00101979961832061
"[70,75)",0,"Peptic ulcer",132931,234,0.00176031174067749
"[70,75)",1,"Peptic ulcer",141998,175,0.00123241172410879
"[75,80)",0,"Peptic ulcer",105409,257,0.00243812198199395
"[75,80)",1,"Peptic ulcer",120512,190,0.00157660647902284
"[80,120]",0,"Peptic ulcer",151034,450,0.00297946157818769
"[80,120]",1,"Peptic ulcer",232841,438,0.00188111200347018
"[40,45)",0,"Peripheral vascular disease",172517,70,0.000405757113791684
"[40,45)",1,"Peripheral vascular disease",187351,60,0.000320254495572482
"[45,50)",0,"Peripheral vascular disease",191647,138,0.0007200738858422
"[45,50)",1,"Peripheral vascular disease",205987,120,0.000582561035405147
"[50,55)",0,"Peripheral vascular disease",194280,334,0.00171916821082973
"[50,55)",1,"Peripheral vascular disease",206261,200,0.000969645255283355
"[55,60)",0,"Peripheral vascular disease",179016,519,0.00289918219600483
"[55,60)",1,"Peripheral vascular disease",184086,290,0.00157535065132601
"[60,65)",0,"Peripheral vascular disease",168743,712,0.00421943428764452
"[60,65)",1,"Peripheral vascular disease",172071,367,0.00213284051350896
"[65,70)",0,"Peripheral vascular disease",164314,867,0.00527648283165159
"[65,70)",1,"Peripheral vascular disease",167680,519,0.00309518129770992
"[70,75)",0,"Peripheral vascular disease",132931,933,0.00701867886347052
"[70,75)",1,"Peripheral vascular disease",141998,636,0.0044789363230468
"[75,80)",0,"Peripheral vascular disease",105409,898,0.00851919665303722
"[75,80)",1,"Peripheral vascular disease",120512,786,0.00652217206585236
"[80,120]",0,"Peripheral vascular disease",151034,1427,0.00944820371571964
"[80,120]",1,"Peripheral vascular disease",232841,1626,0.00698330620466327
"[40,45)",0,"Polypharmacy",172517,10414,0.0603650654718086
"[40,45)",1,"Polypharmacy",187351,23066,0.123116503247914
"[45,50)",0,"Polypharmacy",191647,15389,0.0802986741248232
"[45,50)",1,"Polypharmacy",205987,29369,0.142576958740115
"[50,55)",0,"Polypharmacy",194280,21006,0.108122297714639
"[50,55)",1,"Polypharmacy",206261,35375,0.171506004528243
"[55,60)",0,"Polypharmacy",179016,27010,0.150880368235242
"[55,60)",1,"Polypharmacy",184086,37478,0.203589626587573
"[60,65)",0,"Polypharmacy",168743,35828,0.212322881541753
"[60,65)",1,"Polypharmacy",172071,43093,0.250437319478587
"[65,70)",0,"Polypharmacy",164314,45276,0.275545601713792
"[65,70)",1,"Polypharmacy",167680,51136,0.304961832061069
"[70,75)",0,"Polypharmacy",132931,48098,0.361826812406436
"[70,75)",1,"Polypharmacy",141998,55267,0.389209707178974
"[75,80)",0,"Polypharmacy",105409,48767,0.462645504653303
"[75,80)",1,"Polypharmacy",120512,58592,0.486192246415295
"[80,120]",0,"Polypharmacy",151034,84045,0.556464107419521
"[80,120]",1,"Polypharmacy",232841,137146,0.589011385451875
"[40,45)",0,"Requirement for care",172517,380,0.00220268147486914
"[40,45)",1,"Requirement for care",187351,246,0.00131304343184717
"[45,50)",0,"Requirement for care",191647,454,0.00236893872588666
"[45,50)",1,"Requirement for care",205987,353,0.00171370037915014
"[50,55)",0,"Requirement for care",194280,464,0.00238830553839819
"[50,55)",1,"Requirement for care",206261,375,0.00181808485365629
"[55,60)",0,"Requirement for care",179016,435,0.00242995039549537
"[55,60)",1,"Requirement for care",184086,407,0.00221092315548168
"[60,65)",0,"Requirement for care",168743,444,0.00263122025802552
"[60,65)",1,"Requirement for care",172071,415,0.00241179513107961
"[65,70)",0,"Requirement for care",164314,589,0.00358460021665835
"[65,70)",1,"Requirement for care",167680,459,0.00273735687022901
"[70,75)",0,"Requirement for care",132931,631,0.00474682354003205
"[70,75)",1,"Requirement for care",141998,666,0.0046902069043226
"[75,80)",0,"Requirement for care",105409,841,0.00797844586325646
"[75,80)",1,"Requirement for care",120512,1043,0.00865473977695167
"[80,120]",0,"Requirement for care",151034,3218,0.0213064607969067
"[80,120]",1,"Requirement for care",232841,7668,0.032932344389519
"[40,45)",0,"Respiratory disease",172517,10136,0.0587536300770359
"[40,45)",1,"Respiratory disease",187351,13402,0.07153417916104
"[45,50)",0,"Respiratory disease",191647,11962,0.0624168392930753
"[45,50)",1,"Respiratory disease",205987,15828,0.0768398005699389
"[50,55)",0,"Respiratory disease",194280,12825,0.0660129709697344
"[50,55)",1,"Respiratory disease",206261,17177,0.0832779827500109
"[55,60)",0,"Respiratory disease",179016,13171,0.0735744291013094
"[55,60)",1,"Respiratory disease",184086,17245,0.093679041317645
"[60,65)",0,"Respiratory disease",168743,15411,0.0913282328748452
"[60,65)",1,"Respiratory disease",172071,19041,0.110657809857559
"[65,70)",0,"Respiratory disease",164314,17995,0.109515926823034
"[65,70)",1,"Respiratory disease",167680,20746,0.123723759541985
"[70,75)",0,"Respiratory disease",132931,17575,0.132211448044474
"[70,75)",1,"Respiratory disease",141998,19867,0.139910421273539
"[75,80)",0,"Respiratory disease",105409,15700,0.148943638588735
"[75,80)",1,"Respiratory disease",120512,17735,0.147163767923526
"[80,120]",0,"Respiratory disease",151034,20776,0.137558430552061
"[80,120]",1,"Respiratory disease",232841,26608,0.114275406822682
"[40,45)",0,"Skin ulcer",172517,260,0.00150709785122626
"[40,45)",1,"Skin ulcer",187351,206,0.00109954043479885
"[45,50)",0,"Skin ulcer",191647,370,0.00193063288233053
"[45,50)",1,"Skin ulcer",205987,249,0.00120881414846568
"[50,55)",0,"Skin ulcer",194280,550,0.00283096561663578
"[50,55)",1,"Skin ulcer",206261,375,0.00181808485365629
"[55,60)",0,"Skin ulcer",179016,716,0.00399964249005676
"[55,60)",1,"Skin ulcer",184086,452,0.00245537411861847
"[60,65)",0,"Skin ulcer",168743,895,0.0053039237183172
"[60,65)",1,"Skin ulcer",172071,637,0.00370196023734389
"[65,70)",0,"Skin ulcer",164314,1152,0.00701096680745402
"[65,70)",1,"Skin ulcer",167680,899,0.00536140267175573
"[70,75)",0,"Skin ulcer",132931,1234,0.00928301148716251
"[70,75)",1,"Skin ulcer",141998,1152,0.00811279032099044
"[75,80)",0,"Skin ulcer",105409,1541,0.0146192450360026
"[75,80)",1,"Skin ulcer",120512,1574,0.0130609399893787
"[80,120]",0,"Skin ulcer",151034,3710,0.0245640054557252
"[80,120]",1,"Skin ulcer",232841,6375,0.0273791986806447
"[40,45)",0,"Sleep disturbance",172517,1867,0.0108221218778439
"[40,45)",1,"Sleep disturbance",187351,2432,0.0129809822205379
"[45,50)",0,"Sleep disturbance",191647,2143,0.0111820169373901
"[45,50)",1,"Sleep disturbance",205987,2906,0.0141076864073946
"[50,55)",0,"Sleep disturbance",194280,2033,0.0104642783611283
"[50,55)",1,"Sleep disturbance",206261,3117,0.0151119213035911
"[55,60)",0,"Sleep disturbance",179016,1838,0.0102672386825759
"[55,60)",1,"Sleep disturbance",184086,2727,0.0148137283660898
"[60,65)",0,"Sleep disturbance",168743,1719,0.0101870892422204
"[60,65)",1,"Sleep disturbance",172071,2478,0.014401032132085
"[65,70)",0,"Sleep disturbance",164314,1798,0.0109424638192729
"[65,70)",1,"Sleep disturbance",167680,2412,0.0143845419847328
"[70,75)",0,"Sleep disturbance",132931,1541,0.0115924803093334
"[70,75)",1,"Sleep disturbance",141998,2019,0.0142185101198608
"[75,80)",0,"Sleep disturbance",105409,1633,0.0154920357844207
"[75,80)",1,"Sleep disturbance",120512,1999,0.0165875597450876
"[80,120]",0,"Sleep disturbance",151034,2704,0.0179032535720434
"[80,120]",1,"Sleep disturbance",232841,4208,0.0180724185173573
"[40,45)",0,"Social vulnerability",172517,193,0.00111873032802564
"[40,45)",1,"Social vulnerability",187351,305,0.00162796035249345
"[45,50)",0,"Social vulnerability",191647,295,0.00153928837915543
"[45,50)",1,"Social vulnerability",205987,321,0.00155835076970877
"[50,55)",0,"Social vulnerability",194280,373,0.00191990940910027
"[50,55)",1,"Social vulnerability",206261,448,0.00217200537183471
"[55,60)",0,"Social vulnerability",179016,422,0.00235733118827367
"[55,60)",1,"Social vulnerability",184086,487,0.00264550264550265
"[60,65)",0,"Social vulnerability",168743,490,0.00290382415863177
"[60,65)",1,"Social vulnerability",172071,564,0.00327771675645518
"[65,70)",0,"Social vulnerability",164314,612,0.00372457611645995
"[65,70)",1,"Social vulnerability",167680,676,0.00403148854961832
"[70,75)",0,"Social vulnerability",132931,659,0.00495745913293363
"[70,75)",1,"Social vulnerability",141998,846,0.00595783039197735
"[75,80)",0,"Social vulnerability",105409,765,0.00725744481021545
"[75,80)",1,"Social vulnerability",120512,1103,0.00915261550716941
"[80,120]",0,"Social vulnerability",151034,2173,0.0143874889097819
"[80,120]",1,"Social vulnerability",232841,3855,0.0165563624962958
"[40,45)",0,"Thyroid disease",172517,578,0.00335039445387991
"[40,45)",1,"Thyroid disease",187351,2499,0.0133385997405939
"[45,50)",0,"Thyroid disease",191647,794,0.00414303380694715
"[45,50)",1,"Thyroid disease",205987,3316,0.0160981032783622
"[50,55)",0,"Thyroid disease",194280,899,0.00462734198064649
"[50,55)",1,"Thyroid disease",206261,4099,0.0198728795070324
"[55,60)",0,"Thyroid disease",179016,982,0.00548554319167002
"[55,60)",1,"Thyroid disease",184086,4107,0.0223102245689515
"[60,65)",0,"Thyroid disease",168743,1088,0.00644767486651298
"[60,65)",1,"Thyroid disease",172071,4031,0.0234263763214022
"[65,70)",0,"Thyroid disease",164314,1169,0.00711442725513346
"[65,70)",1,"Thyroid disease",167680,4137,0.0246719942748092
"[70,75)",0,"Thyroid disease",132931,1125,0.00846303721479565
"[70,75)",1,"Thyroid disease",141998,3814,0.0268595332328624
"[75,80)",0,"Thyroid disease",105409,1050,0.00996119875911924
"[75,80)",1,"Thyroid disease",120512,3307,0.0274412506638343
"[80,120]",0,"Thyroid disease",151034,1996,0.0132155673556947
"[80,120]",1,"Thyroid disease",232841,6305,0.0270785643421906
"[40,45)",0,"Urinary incontinence",172517,87,0.000504298127141093
"[40,45)",1,"Urinary incontinence",187351,1530,0.00816648963709828
"[45,50)",0,"Urinary incontinence",191647,141,0.000735727665969204
"[45,50)",1,"Urinary incontinence",205987,2073,0.0100637418866239
"[50,55)",0,"Urinary incontinence",194280,196,0.00100885320156475
"[50,55)",1,"Urinary incontinence",206261,2086,0.0101134000126054
"[55,60)",0,"Urinary incontinence",179016,237,0.00132390400858024
"[55,60)",1,"Urinary incontinence",184086,1696,0.00921308518844453
"[60,65)",0,"Urinary incontinence",168743,299,0.00177192535394061
"[60,65)",1,"Urinary incontinence",172071,1602,0.00931011036142058
"[65,70)",0,"Urinary incontinence",164314,441,0.00268388573097849
"[65,70)",1,"Urinary incontinence",167680,1628,0.00970896946564885
"[70,75)",0,"Urinary incontinence",132931,561,0.0042202345577781
"[70,75)",1,"Urinary incontinence",141998,1688,0.0118874913731179
"[75,80)",0,"Urinary incontinence",105409,789,0.00748512935328103
"[75,80)",1,"Urinary incontinence",120512,1901,0.0157743627190653
"[80,120]",0,"Urinary incontinence",151034,2113,0.0139902273660235
"[80,120]",1,"Urinary incontinence",232841,4801,0.0206192208416903
"[40,45)",0,"Urinary system disease",172517,2641,0.0153086362503405
"[40,45)",1,"Urinary system disease",187351,3208,0.0171229403632754
"[45,50)",0,"Urinary system disease",191647,3485,0.01818447458087
"[45,50)",1,"Urinary system disease",205987,3529,0.0171321491162064
"[50,55)",0,"Urinary system disease",194280,4560,0.0234712785670167
"[50,55)",1,"Urinary system disease",206261,3801,0.0184281080766602
"[55,60)",0,"Urinary system disease",179016,5925,0.033097600214506
"[55,60)",1,"Urinary system disease",184086,3685,0.0200178177590909
"[60,65)",0,"Urinary system disease",168743,7464,0.0442329459592398
"[60,65)",1,"Urinary system disease",172071,3783,0.0219851107972872
"[65,70)",0,"Urinary system disease",164314,9279,0.0564711467069148
"[65,70)",1,"Urinary system disease",167680,4385,0.0261510019083969
"[70,75)",0,"Urinary system disease",132931,8996,0.0676742069193792
"[70,75)",1,"Urinary system disease",141998,4239,0.0298525331342695
"[75,80)",0,"Urinary system disease",105409,8461,0.0802682882865789
"[75,80)",1,"Urinary system disease",120512,4450,0.0369257833244822
"[80,120]",0,"Urinary system disease",151034,13155,0.0870995934690202
"[80,120]",1,"Urinary system disease",232841,8329,0.0357711914997788
"[40,45)",0,"Visual impairment",172517,804,0.00466041027840735
"[40,45)",1,"Visual impairment",187351,945,0.00504400830526659
"[45,50)",0,"Visual impairment",191647,1159,0.00604757705573268
"[45,50)",1,"Visual impairment",205987,1296,0.00629165918237559
"[50,55)",0,"Visual impairment",194280,1529,0.00787008441424748
"[50,55)",1,"Visual impairment",206261,1542,0.00747596491823466
"[55,60)",0,"Visual impairment",179016,1805,0.01008289761809
"[55,60)",1,"Visual impairment",184086,1988,0.0107993003270211
"[60,65)",0,"Visual impairment",168743,2426,0.0143768926711034
"[60,65)",1,"Visual impairment",172071,2579,0.0149879991398899
"[65,70)",0,"Visual impairment",164314,3336,0.0203025913799189
"[65,70)",1,"Visual impairment",167680,3637,0.0216901240458015
"[70,75)",0,"Visual impairment",132931,3742,0.0281499424513469
"[70,75)",1,"Visual impairment",141998,4396,0.0309581825096128
"[75,80)",0,"Visual impairment",105409,4376,0.0415144816856246
"[75,80)",1,"Visual impairment",120512,5643,0.0468252124269782
"[80,120]",0,"Visual impairment",151034,8560,0.0566759802428592
"[80,120]",1,"Visual impairment",232841,13365,0.0573996847634222
"[40,45)",0,"Weight loss and anorexia",172517,481,0.00278813102476857
"[40,45)",1,"Weight loss and anorexia",187351,553,0.00295167893419304
"[45,50)",0,"Weight loss and anorexia",191647,676,0.00352731845528498
"[45,50)",1,"Weight loss and anorexia",205987,679,0.00329632452533412
"[50,55)",0,"Weight loss and anorexia",194280,823,0.00423615400452954
"[50,55)",1,"Weight loss and anorexia",206261,761,0.00368950019635316
"[55,60)",0,"Weight loss and anorexia",179016,850,0.00474817893372659
"[55,60)",1,"Weight loss and anorexia",184086,801,0.00435122714383495
"[60,65)",0,"Weight loss and anorexia",168743,961,0.00569505105396965
"[60,65)",1,"Weight loss and anorexia",172071,929,0.0053989341608987
"[65,70)",0,"Weight loss and anorexia",164314,1214,0.00738829314604964
"[65,70)",1,"Weight loss and anorexia",167680,1195,0.00712666984732824
"[70,75)",0,"Weight loss and anorexia",132931,1360,0.0102308716552196
"[70,75)",1,"Weight loss and anorexia",141998,1419,0.00999309849434499
"[75,80)",0,"Weight loss and anorexia",105409,1694,0.0160707339980457
"[75,80)",1,"Weight loss and anorexia",120512,1822,0.0151188263409453
"[80,120]",0,"Weight loss and anorexia",151034,3407,0.0225578346597455
"[80,120]",1,"Weight loss and anorexia",232841,5389,0.023144549284705
